tweet_id,Username,text,Artist,created_at,sentiment,polarity
1650134059706662916,_Hits_music_,By The Way - Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 13:46:32+00:00,positive,0.125
1650127576315367425,gonzo9955,The Drummer kHz/16bit by Red Hot Chili Peppers on,Red Hot Chili Peppers,2023-04-23 13:20:46+00:00,positive,0.125
1650126699210719234,doug_h_boy,Red Hot Chili Peppers; Faith No More; The Rolling Stones; Creedence Clearwater Revival; Stone Temple Pilots; etc,Red Hot Chili Peppers,2023-04-23 13:17:17+00:00,neutral,0.0
1650124975188131846,Energia97play,[10:10] Red Hot Chili Peppers - Can't Stop,Red Hot Chili Peppers,2023-04-23 13:10:26+00:00,positive,0.125
1650122356353028099,thezoneplaylist,"[April , at :58 am] Scar Tissue by Red Hot Chili Peppers",Red Hot Chili Peppers,2023-04-23 13:00:02+00:00,positive,0.125
1650121265485676544,BBCR6MusicBot,on 's Hot Chili Peppers: Higher Ground,Red Hot Chili Peppers,2023-04-23 12:55:42+00:00,positive,0.25
1650121125345521666,rightnow6music,Higher Ground by Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 12:55:08+00:00,positive,0.1666666666666666
1650118702287708161,joflores77,Now playing The Zephyr Song by Red Hot Chili Peppers Post Message online at,Red Hot Chili Peppers,2023-04-23 12:45:31+00:00,positive,0.125
1650117013669281793,universallyrhcp,Episode of the Universally Speaking podcast now available: Blood Sugar Sex Magik Part . Visit us here:,Red Hot Chili Peppers,2023-04-23 12:38:48+00:00,positive,0.2
1650115991278436353,JohnLit718,Red Hot Chili Peppers.,Red Hot Chili Peppers,2023-04-23 12:34:44+00:00,positive,0.125
1650114716147105794,TRILLBlackLos,Red Hot Chili PeppersPanic! At The DiscoDeath Cab For Cutie,Red Hot Chili Peppers,2023-04-23 12:29:40+00:00,positive,0.15625
1650112390439026689,leobudget,E essa aqui tb Red Hot Chili Peppers - Soul To Squeeze [Official Music Video] via,Red Hot Chili Peppers,2023-04-23 12:20:26+00:00,positive,0.125
1650108777717268480,NowHardRock1,This Velvet Glove by The Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 12:06:04+00:00,positive,0.125
1650107308452745216,FabricioAraujo,"My Top artists: Red Hot Chili Peppers (18), Green Day (10), Arctic Monkeys (9), Charlie Brown Jr. (6) &amp;",Red Hot Chili Peppers,2023-04-23 12:00:14+00:00,positive,0.1375
1650107292921081862,NowHardRock1,Dosed by Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 12:00:10+00:00,positive,0.125
1650107099005820931,yank_on,This gentleman has some absolutely awesome caricatures displayed on his page. Some terrific representations of grea,Red Hot Chili Peppers,2023-04-23 11:59:24+00:00,positive,0.5
1650101377132101633,notthisagainrob,"One seriously underrated song this! Lyrics and music all superb, from one of the greatest albums in my lifetime. Re",Red Hot Chili Peppers,2023-04-23 11:36:40+00:00,positive,0.5277777777777778
1650100343773212673,WALASIA,I have the craziest story about Anthony Kiedis from NA / AA and since I was NEVER in either one I don't have to kee,Red Hot Chili Peppers,2023-04-23 11:32:33+00:00,neutral,0.0
1650099932882149379,505supremacy,deep purple pink floyd red hot chili peppers,Red Hot Chili Peppers,2023-04-23 11:30:56+00:00,positive,0.0375
1650099746415976448,blow_inthewind,By The Way - Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 11:30:11+00:00,positive,0.125
1650099446439616512,WALASIA,Red Hot Chili Peppers - Dani California [Official Music Video],Red Hot Chili Peppers,2023-04-23 11:29:00+00:00,positive,0.125
1650098533511331843,CryptoBac,Red Hot Chili Peppers - Otherside [Official Music Video] via,Red Hot Chili Peppers,2023-04-23 11:25:22+00:00,positive,0.125
1650096453983825920,BarbWiresRadio,Red Hot Chili Peppers - Look Around (RadioBarbwires) and at,Red Hot Chili Peppers,2023-04-23 11:17:06+00:00,positive,0.125
1650094641960583168,AK48191938,John Sherman in . Probably the earliest photo in the Red Hot Chili Peppers after return. Another merged old-n,Red Hot Chili Peppers,2023-04-23 11:09:54+00:00,positive,0.125
1650094033786503170,TheFoxPug,That actually sums it up nicely. The music is still good and I'm all for artists going in a diffe,Red Hot Chili Peppers,2023-04-23 11:07:29+00:00,positive,0.4333333333333333
1650093780165337088,Top_Radio_,Red Hot Chili Peppers - Stadium Arcadium - Snow (Hey Oh) Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 11:06:29+00:00,positive,0.125
1650093654328090625,heyadenetetai2,Red Hot Chili Peppers - Blackeyed Blonde,Red Hot Chili Peppers,2023-04-23 11:05:59+00:00,positive,0.0833333333333333
1650093610032046080,Bernade46457369,"John Frusciante, the guitarist for the Red Hot Chili Peppers, photographed some promo photos for his new album The",Red Hot Chili Peppers,2023-04-23 11:05:48+00:00,positive,0.1287878787878787
1650093095285866498,CletaOrteg18832,"John Frusciante (November , ) is an American musician and composer. He was born in Redlands, California. Frus",Red Hot Chili Peppers,2023-04-23 11:03:45+00:00,neutral,0.0
1650090606029426690,KingKillerTim1,"I went in . Rage, Bjrk, Red Hot Chili PeppersWas pretty hippie, chaotic, drug",Red Hot Chili Peppers,2023-04-23 10:53:52+00:00,positive,0.1666666666666666
1650089434325417987,Hits93Toronto,Now Playing: Dani California by Red Hot Chili Peppers.,Red Hot Chili Peppers,2023-04-23 10:49:12+00:00,positive,0.125
1650089395851231232,biancabrow92925,John Frusciante is one of the most well-known and talented guitarists in the world. He has worked with some of the,Red Hot Chili Peppers,2023-04-23 10:49:03+00:00,positive,0.6
1650089244449202176,LFrazie17987473,John Frusciante's pedalboard The guitarist and producer John Frusciante's pedalboard is one of a kind. He has used,Red Hot Chili Peppers,2023-04-23 10:48:27+00:00,positive,0.6
1650089156687659008,stradiost11,Tippa My Tongue - Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 10:48:06+00:00,positive,0.125
1650088845680037888,InvazijaLeptira,Red Hot Chili Peppers - Soul To Squeeze [Official Music Video] via,Red Hot Chili Peppers,2023-04-23 10:46:52+00:00,positive,0.125
1650087907414220800,FipNowPlays,Aeroplane - Red Hot Chili Peppers (One hot minute - ),Red Hot Chili Peppers,2023-04-23 10:43:08+00:00,positive,0.1666666666666666
1650084016710889472,masawowowowow,Red Hot Chili Peppers - walkabout,Red Hot Chili Peppers,2023-04-23 10:27:41+00:00,positive,0.125
1650083652288622594,rokeronet,Red Hot Chili Peppers - Don't Forget Me,Red Hot Chili Peppers,2023-04-23 10:26:14+00:00,positive,0.125
1650083350567059456,WhatsOnFM1021,RED HOT CHILI PEPPERS - BLACK SUMMER,Red Hot Chili Peppers,2023-04-23 10:25:02+00:00,positive,0.0277777777777777
1650082368361775104,J7Radio,Red Hot Chili Peppers - The Drummer,Red Hot Chili Peppers,2023-04-23 10:21:08+00:00,positive,0.125
1650080075998715905,thezoneplaylist,"[April , at :11 am] Californication by Red Hot Chili Peppers",Red Hot Chili Peppers,2023-04-23 10:12:01+00:00,positive,0.125
1650069866957635584,BluPawRadio,Blu Paw Radio is playing Red Hot Chili Peppers - Can't Stop TUNE IN at Requests: Off,Red Hot Chili Peppers,2023-04-23 09:31:27+00:00,positive,0.125
1650069337422835712,kzyrsong1,Playing Tippa My Tongue by Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 09:29:21+00:00,positive,0.125
1650068410766708736,RadioRG30,sur RED HOT CHILI PEPPERS : Tippa my tongue,Red Hot Chili Peppers,2023-04-23 09:25:40+00:00,positive,0.125
1650068025289129985,blow_inthewind,Otherside - Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 09:24:08+00:00,positive,0.125
1650067887183343616,ShuffleHour,Can't Stop - Red Hot Chili Peppers (2002),Red Hot Chili Peppers,2023-04-23 09:23:35+00:00,positive,0.125
1650067121592737793,Energia97play,[06:20] Red Hot Chili Peppers - Road Trippin',Red Hot Chili Peppers,2023-04-23 09:20:33+00:00,positive,0.125
1650066414793785344,1041zion,RED HOT CHILI PEPPERS - OTHERSIDE,Red Hot Chili Peppers,2023-04-23 09:17:44+00:00,positive,0.125
1650066165878915073,Pr1m3_13,Red Hot Chili Peppers Under the Bridge Live on the Stern Show via,Red Hot Chili Peppers,2023-04-23 09:16:45+00:00,positive,0.1287878787878787
1650065988665376768,Pr1m3_13,Red Hot Chili Peppers Give It Away Live on the Stern Show via,Red Hot Chili Peppers,2023-04-23 09:16:03+00:00,positive,0.1287878787878787
1650065559852048386,newhdradio,Red Hot Chili Peppers - Otherside (Benny Benassi Remix),Red Hot Chili Peppers,2023-04-23 09:14:20+00:00,positive,0.125
1650065255869952000,1041zion,RED HOT CHILI PEPPERS - UNDER THE BRIDGE,Red Hot Chili Peppers,2023-04-23 09:13:08+00:00,positive,0.125
1650065201847476227,unoriginal_52,Red Hot Chili Peppers fans are the worst,Red Hot Chili Peppers,2023-04-23 09:12:55+00:00,negative,-0.25
1650064099898716160,Top_Radio_,Red Hot Chili Peppers - Scar Tissue,Red Hot Chili Peppers,2023-04-23 09:08:32+00:00,positive,0.125
1650063541905375232,radio_cobra,Red Hot Chili Peppers - The Zephyr Song,Red Hot Chili Peppers,2023-04-23 09:06:19+00:00,positive,0.125
1650062653165903873,nuopKINK,Nu op KINK: Red Hot Chili Peppers - Can't Stop,Red Hot Chili Peppers,2023-04-23 09:02:47+00:00,positive,0.125
1650058568962539521,december18party,cause her and her boyfriend listened to the red hot chili peppers,Red Hot Chili Peppers,2023-04-23 08:46:34+00:00,positive,0.125
1650054358321491968,IlmariWalker,"oh hell yeah, I live Red Hot Chili Peppers bruh",Red Hot Chili Peppers,2023-04-23 08:29:50+00:00,positive,0.1287878787878787
1650052608818642944,wikdplaylist,Brendan's Death Song by Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 08:22:53+00:00,positive,0.125
1650051963218989059,BuddyGoldenDog,"BTW, Iggy played with the Losers as his backing band. Bassist for the Losers - Duff McKagan of Guns N Roses.On dr",Red Hot Chili Peppers,2023-04-23 08:20:19+00:00,negative,-0.2
1650051152581648386,KMPortlandRadio,Mellow tunes while others rest(BBG)Red Hot Chili Peppers Best Songs Red Hot Chili Peppers Greatest Hit...,Red Hot Chili Peppers,2023-04-23 08:17:05+00:00,positive,0.5
1650050885790101505,WhatsOnFM1021,RED HOT CHILI PEPPERS - TELL ME BABY,Red Hot Chili Peppers,2023-04-23 08:16:02+00:00,positive,0.125
1650046765352067074,depechefan75,Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 07:59:39+00:00,positive,0.125
1650045426047893504,AaronLittle81,Red Hot Chili Peppers - Californication,Red Hot Chili Peppers,2023-04-23 07:54:20+00:00,positive,0.125
1650042432187404288,PhoKingUgly,Red Hot Chili Peppers.,Red Hot Chili Peppers,2023-04-23 07:42:26+00:00,positive,0.125
1650037303929085954,NGRadioShow,Red Hot Chili Peppers - Black Summer is truly amazing. ID:,Red Hot Chili Peppers,2023-04-23 07:22:04+00:00,positive,0.1708333333333333
1650037044159336450,thezoneplaylist,"[April , at :20 am] By The Way by Red Hot Chili Peppers",Red Hot Chili Peppers,2023-04-23 07:21:02+00:00,positive,0.125
1650036447234203648,SkilletWithTH,Seeing the red hot chili peppers never gets old,Red Hot Chili Peppers,2023-04-23 07:18:39+00:00,positive,0.1166666666666666
1650035209302343680,nekomarinosuke,Red Hot Chili PeppersUnder the Bridge1991://,Red Hot Chili Peppers,2023-04-23 07:13:44+00:00,positive,0.125
1650031796203995136,blow_inthewind,Snow (Hey Oh) - Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 07:00:10+00:00,positive,0.125
1650030658461536256,zarandum1,For those in need of context; Kadoc is saying hes listening to Red Hot Chili Peppers.,Red Hot Chili Peppers,2023-04-23 06:55:39+00:00,positive,0.125
1650030564332785664,nuopKINK80s,Nu op KINK Classics: Red Hot Chili Peppers - Higher Ground,Red Hot Chili Peppers,2023-04-23 06:55:17+00:00,positive,0.1666666666666666
1650028902595837953,ADubiousTask,what happened to all the Red Hot Chili Peppers songs???,Red Hot Chili Peppers,2023-04-23 06:48:41+00:00,positive,0.125
1650028131342794752,_cytrynowka,"paolo nutini, starbenders, archive (especially again, best song on the planet), red hot chili peppers, pj harvey, tamikrest",Red Hot Chili Peppers,2023-04-23 06:45:37+00:00,positive,0.3125
1650028103295549444,joflores77,Now playing Californication by Red Hot Chili Peppers Post Message online at,Red Hot Chili Peppers,2023-04-23 06:45:30+00:00,positive,0.125
1650025790564876288,PapaZuni,Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 06:36:19+00:00,positive,0.125
1650024976223797248,_Hits_music_,UNDER THE BRIDGE - RED HOT CHILI PEPPERS,Red Hot Chili Peppers,2023-04-23 06:33:04+00:00,positive,0.125
1650024338840514560,edgefm,Otherside by Red Hot Chili Peppers &gt;&gt; listen NOW at,Red Hot Chili Peppers,2023-04-23 06:30:33+00:00,positive,0.125
1650020390134251520,playa_tc64,"Red Hot Chili Peppers, Rage Against the Machine, Temple of the Dog, Stone Temple Pilots",Red Hot Chili Peppers,2023-04-23 06:14:51+00:00,positive,0.125
1650019497078841349,Psilocybineffek,"Kings of Leon, Yellowcard, Red Hot Chili Peppers, Incubus, Sleeping with Sirens, Hot Chelle Rae, Avenged Sevenfold.",Red Hot Chili Peppers,2023-04-23 06:11:18+00:00,positive,0.1666666666666666
1650016587934494722,oorschot_rob,Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 05:59:45+00:00,positive,0.125
1650015552499331073,philippechoteau,Red Hot Chili Peppers - Scar Tissue [Official Music Video] via,Red Hot Chili Peppers,2023-04-23 05:55:38+00:00,positive,0.125
1650014162922229760,radioencuentrok,Luego: Charlie - Red Hot Chili Peppers en,Red Hot Chili Peppers,2023-04-23 05:50:06+00:00,positive,0.125
1650013110030442499,hdnvllyrancheir,me high af at the red hot chili peppers concert,Red Hot Chili Peppers,2023-04-23 05:45:55+00:00,positive,0.1366666666666667
1650012974902288384,GreatestHitsRd,"Now Playing on Greatest Hits Radio : Red Hot Chili Peppers - Give It Away """"",Red Hot Chili Peppers,2023-04-23 05:45:23+00:00,positive,0.4166666666666667
1650009578648502272,RizNasty2point0,High and I just stumbled upon thisEagles vs. Red Hot Chili Peppers - Hotel Californication (YITT mashup),Red Hot Chili Peppers,2023-04-23 05:31:53+00:00,positive,0.1366666666666667
1650008319820726272,Keithjarman,Me not knowing if that is Will Ferrell or drummer from Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 05:26:53+00:00,positive,0.125
1650007903422808066,4Everanimalz1,Red Hot Chili Peppers - Can't Stop [Official Music Video] via,Red Hot Chili Peppers,2023-04-23 05:25:14+00:00,positive,0.125
1650007842144002048,RobertA87719600,Red Hot Chili Peppers - Can't Stop [Official Music Video] via,Red Hot Chili Peppers,2023-04-23 05:24:59+00:00,positive,0.125
1650006617344098305,radioencuentrok,Luego: Around The World - Red Hot Chili Peppers en,Red Hot Chili Peppers,2023-04-23 05:20:07+00:00,positive,0.125
1650006584792334336,RobertA87719600,Red Hot Chili Peppers - Give It Away [Official Music Video] via,Red Hot Chili Peppers,2023-04-23 05:20:00+00:00,positive,0.125
1650006521231851521,4Everanimalz1,Red Hot Chili Peppers - Give It Away [Official Music Video] via,Red Hot Chili Peppers,2023-04-23 05:19:44+00:00,positive,0.125
1650006387932684289,ColorfulMusic25,"Red Hot Chili Peppers - Can't Stop(Official Music Video)Fun, chaotic, cool, extravagant...I mean...the best MV",Red Hot Chili Peppers,2023-04-23 05:19:13+00:00,positive,0.4
1650005428317585411,newhdradio,Red Hot Chili Peppers - Give It Away,Red Hot Chili Peppers,2023-04-23 05:15:24+00:00,positive,0.125
1650005195055587329,BarbWiresRadio,Red Hot Chili Peppers - Dark Necessities (RadioBarbwires) and at,Red Hot Chili Peppers,2023-04-23 05:14:28+00:00,positive,0.0333333333333333
1650003933551824898,Apocalypse452,"The Allman Brothers Band. Alice In Chains. Blood, Sweat and Tears. Emerson, Lake and Palmer. Edga",Red Hot Chili Peppers,2023-04-23 05:09:28+00:00,neutral,0.0
1650002217783402496,radio_cobra,Red Hot Chili Peppers - Black Summer,Red Hot Chili Peppers,2023-04-23 05:02:38+00:00,positive,0.0277777777777777
1650002070555054081,stradiost11,Black Summer - Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 05:02:03+00:00,positive,0.0277777777777777
1650001560326242305,WhatsOnFM1021,RED HOT CHILI PEPPERS - Soul To Squeeze,Red Hot Chili Peppers,2023-04-23 05:00:02+00:00,positive,0.125
1650001508711186434,Playlist_RD,Red Hot Chili Peppers - The Zephyr Song,Red Hot Chili Peppers,2023-04-23 04:59:49+00:00,positive,0.125
1650001430621634560,hnrcxx,"i bring a sort of ""tuc tac tuctuctuc tac"" vibe to the Californication that the red hot chili peppers dont really like",Red Hot Chili Peppers,2023-04-23 04:59:31+00:00,positive,0.15
1650000064062926848,classichitradio,GIVE IT AWAY - RED HOT CHILI PEPPERS,Red Hot Chili Peppers,2023-04-23 04:54:05+00:00,positive,0.125
1649999483298623489,nuopKINK,Nu op KINK: Red Hot Chili Peppers - Here Ever After,Red Hot Chili Peppers,2023-04-23 04:51:46+00:00,positive,0.125
1649998911287984128,BremnerJesse,I wasn't sure if that was him or his twin from red hot chili peppers ..he was at LA kings playoff,Red Hot Chili Peppers,2023-04-23 04:49:30+00:00,positive,0.25
1649995521069834240,thezoneplaylist,"[April , at :35 pm] Under The Bridge by Red Hot Chili Peppers",Red Hot Chili Peppers,2023-04-23 04:36:02+00:00,positive,0.125
1649994139021328384,_danielvieira94,Simplesmente Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 04:30:32+00:00,positive,0.125
1649992512533135360,blow_inthewind,Black Summer - Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 04:24:05+00:00,positive,0.0277777777777777
1649992279849926657,procornholer69,Pissed no one told me about the Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 04:23:09+00:00,positive,0.125
1649990760144699392,MisteryQuene,Regarding Drake Bell-famous men like Steven Tyler and Anthony Kiedis of Red Hot Chili Peppers admittedly had actua,Red Hot Chili Peppers,2023-04-23 04:17:07+00:00,positive,0.125
1649989629578465280,NirvanianDaze2,.Scattered - Green Day .Sad-Eyed Lady of the Lowlands- Bob Dylan3.Say it Ain't So - Weezer .Scar,Red Hot Chili Peppers,2023-04-23 04:12:37+00:00,negative,-0.2
1649985215673294848,hotk0aa0909,Chad Smith - Red Hot Chili Peppers Grooves &amp; Fills (Drumeo Live),Red Hot Chili Peppers,2023-04-23 03:55:05+00:00,positive,0.1287878787878787
1649983194077478913,lindareo99,Went to bed wearing my nirvana t-shirt and woke up smelling like teen spirit went to bed wearing,Red Hot Chili Peppers,2023-04-23 03:47:03+00:00,neutral,0.0
1649982441434619905,stradiost11,Tippa My Tongue - Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 03:44:03+00:00,positive,0.125
1649980403699032065,MikeDrewWhat,Flea from Red Hot Chili Peppers is the lamest phrase a man in his s in this era could ever write.I guess mayb,Red Hot Chili Peppers,2023-04-23 03:35:58+00:00,positive,0.125
1649979610808070144,Patrick_Wyman,Gonna need a gif of Flea from Red Hot Chili Peppers clapping for Dillon Brookss ejection,Red Hot Chili Peppers,2023-04-23 03:32:49+00:00,positive,0.125
1649978732256559104,TnEstede,Red Hot Chili Peppers - Otherside,Red Hot Chili Peppers,2023-04-23 03:29:19+00:00,positive,0.125
1649978416920182785,classichitradio,OTHERSIDE - RED HOT CHILI PEPPERS,Red Hot Chili Peppers,2023-04-23 03:28:04+00:00,positive,0.125
1649977569834414081,brianb_1085,Mastodon - Crack the SkyeBoy Hits Car - Boy Hits CarRed Hot Chili Peppers - By the WayAmon Amarth -,Red Hot Chili Peppers,2023-04-23 03:24:42+00:00,positive,0.25
1649976487779479556,rjboers,"Space may be the final frontier, but its made in a Hollywood basement Red Hot Chili Peppers",Red Hot Chili Peppers,2023-04-23 03:20:24+00:00,positive,0.0833333333333333
1649976416681836544,TeslaForThe_Win,"So does Lebron James, Jay Z ( it was a birthday gift from Beyonc ) and two of",Red Hot Chili Peppers,2023-04-23 03:20:07+00:00,neutral,0.0
1649973486973251585,elephantroam,Red Hot Chili Peppers(1989),Red Hot Chili Peppers,2023-04-23 03:08:28+00:00,positive,0.125
1649972364548145152,NathanDee307,Good Kid Mad City -Kendrick LamarBlood sugar sex magik -red hot chili peppersThriller -Michael JacksonStraight o,Red Hot Chili Peppers,2023-04-23 03:04:01+00:00,positive,0.0812499999999999
1649969238684172290,AnnieMc28668558,Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 02:51:36+00:00,positive,0.125
1649968210282700800,lilnum15,This is a hard one . Ssick (Stray Kids)2. Shape of my heart (Theory of a Deadman)3. Type Girl (Bla,Red Hot Chili Peppers,2023-04-23 02:47:30+00:00,negative,-0.2916666666666667
1649967470030225409,judahbjudahb,Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 02:44:34+00:00,positive,0.125
1649966011431677953,325guitar,She Looks to MeRed Hot Chili Peppers cover yo,Red Hot Chili Peppers,2023-04-23 02:38:46+00:00,positive,0.25
1649962093356126209,Spelingexpirt,The constant Red Hot Chili Peppers is sometimes the hardest part about living here,Red Hot Chili Peppers,2023-04-23 02:23:12+00:00,positive,0.0833333333333333
1649961846462464000,LouAyeBurner,Bro hes from Red Hot Chili Peppers,Red Hot Chili Peppers,2023-04-23 02:22:13+00:00,positive,0.125
1649961651976691713,arvipor,on : Chad Smith - Red Hot Chili Peppers Grooves &amp; Fills (Drumeo Live),Red Hot Chili Peppers,2023-04-23 02:21:27+00:00,positive,0.1287878787878787
1649959639071731713,ClutchPointsApp,Flea from the -time Grammy Award winning Red Hot Chili Peppers opens Game Lakers vs. Grizzlies with the National,Red Hot Chili Peppers,2023-04-23 02:13:27+00:00,positive,0.0875
