tweet_id,Username,text,Artist,created_at,sentiment,polarity
1650212657704706049,ok_jawsh,"Dreamt last night I was writing a few songs with Miley Cyrus. Jsyk, shes really cool. Total badass. Lets go back",Miley Cyrus,2023-04-23 18:58:51+00:00,positive,0.029999999999999992
1650212362803204097,JohnJoh49287820,"Respectfully, Id let Miley Cyrus waterboard me",Miley Cyrus,2023-04-23 18:57:41+00:00,positive,0.5
1650212221178327042,theehomogenius,Plastic Hearts - Miley CyrusWoman - Jill ScottRenaissance - Beyonc DYKTTATUOB - Lana Del ReyDawn FM - The Weeknd,Miley Cyrus,2023-04-23 18:57:07+00:00,neutral,0.0
1650211929644752899,adielrp23,JADED - Miley Cyrus,Miley Cyrus,2023-04-23 18:55:58+00:00,neutral,0.0
1650211594331095040,simpIessong,take me along de miley cyrus,Miley Cyrus,2023-04-23 18:54:38+00:00,neutral,0.0
1650211295122055173,Aka_TwinCHi,It's a strip pole in my bedroom but ima kill my daughter if she twerk Miley Cyrus on that bullshit But a real nig,Miley Cyrus,2023-04-23 18:53:26+00:00,positive,0.2
1650210610129297409,AshiaReanna,Idc i love Miley Cyrus,Miley Cyrus,2023-04-23 18:50:43+00:00,positive,0.5
1650209710333722629,EasyOnMed,AdeleArianaLady gagaMiley Cyrus,Miley Cyrus,2023-04-23 18:47:09+00:00,neutral,0.0
1650208255916867585,Inyah123,It changes but Right now...Flowers by Miley Cyrus,Miley Cyrus,2023-04-23 18:41:22+00:00,positive,0.2857142857142857
1650208162727751691,BosssKee,I fucking love me some Miley Cyrus!!!!,Miley Cyrus,2023-04-23 18:41:00+00:00,positive,1.0
1650207889527545859,PyrrhicWin95,Miley Cyrus - Party in the USA (pluggnb remix slowed) by piltco,Miley Cyrus,2023-04-23 18:39:54+00:00,neutral,0.0
1650207819390386177,celebritymom5,"Midnight Sky by Miley Cyrus is fire the video fire , the outfits",Miley Cyrus,2023-04-23 18:39:38+00:00,neutral,0.0
1650206792184365056,FixxTheDJango,Miley Cyrus _ Endless Summer Vacation,Miley Cyrus,2023-04-23 18:35:33+00:00,negative,-0.125
1650206665092870144,nvisiblegirl2,Doja cat-WomanMiley Cyrus-Mothers Daughter,Miley Cyrus,2023-04-23 18:35:02+00:00,neutral,0.0
1650206605441478656,lillswrld,"i went on the internet first when i was probably or , but it was only",Miley Cyrus,2023-04-23 18:34:48+00:00,positive,0.125
1650205372412747776,sheriadidthat,"Mom, come get me Im scared. I can hear lipsyncing for his legacy to The Climb by Miley Cyrus.",Miley Cyrus,2023-04-23 18:29:54+00:00,neutral,0.0
1650205306968760323,88keys__,Miley Cyrus can sing fr,Miley Cyrus,2023-04-23 18:29:39+00:00,neutral,0.0
1650205174755885061,prttyjasmen,Also them. MILEY CYRUS WOULD KILL IT,Miley Cyrus,2023-04-23 18:29:07+00:00,neutral,0.0
1650205055314788352,GG_on_wheels,"Well, he was a child star they do tend to go off the rails. Look at Miley Cyrus",Miley Cyrus,2023-04-23 18:28:39+00:00,neutral,0.0
1650204791786577920,Maudrauhl,Im all for this sudden everyone approval of Miley Cyrus,Miley Cyrus,2023-04-23 18:27:36+00:00,neutral,0.0
1650204437032361992,_makinggold,me staring at you like that miley cyrus meme:,Miley Cyrus,2023-04-23 18:26:11+00:00,neutral,0.0
1650204408439877638,pavIovesdog,miley cyrus at years old changed pop culture in for good,Miley Cyrus,2023-04-23 18:26:04+00:00,positive,0.39999999999999997
1650204214017105921,KweenYeezus,Miley Cyrus might be a cultural Vulture but my problack ass loves me some Miles I look the other way smh,Miley Cyrus,2023-04-23 18:25:18+00:00,negative,-0.012499999999999997
1650203304742232064,_myagau,I fucking love Miley Cyrus,Miley Cyrus,2023-04-23 18:21:41+00:00,positive,0.5
1650202703098793987,jamesjonesesq,"Miley Cyrus again. The emerging Contralto Rock Queen. Silently, she became one of the biggest musical stars of the",Miley Cyrus,2023-04-23 18:19:18+00:00,neutral,0.0
1650201506518384641,antlerdude,do i look liek miley cyrus,Miley Cyrus,2023-04-23 18:14:33+00:00,neutral,0.0
1650200576985014272,VidaSaldana,"Sharing...just laughs..what an ending!.. ""old woman does Miley Cyrus makeup transformation parody""....",Miley Cyrus,2023-04-23 18:10:51+00:00,positive,0.1
1650200327323365377,khalidauad,"In conclusion, Miley Cyrus is the Queen of Flowers.",Miley Cyrus,2023-04-23 18:09:51+00:00,neutral,0.0
1650199994576535553,SlntMusicBot,Now Playing at : Miley Cyrus - River,Miley Cyrus,2023-04-23 18:08:32+00:00,neutral,0.0
1650199063785099265,sydnicolebird,miley cyrus is one of the BEST vocalists to ever be in music,Miley Cyrus,2023-04-23 18:04:50+00:00,positive,1.0
1650198239159918592,RubyQuartzVsr,Its crazy how Miley Cyrus functionally wrote a YouTube style parody song and its legitimately a charting song in,Miley Cyrus,2023-04-23 18:01:34+00:00,negative,-0.6
1650197800519385091,kittylitterkat,could yall imagine fumbling miley cyrus that is so embarrassing,Miley Cyrus,2023-04-23 17:59:49+00:00,neutral,0.0
1650197616292921345,beysluxspotify,"Violet Chemistry - Miley Cyrus April , at :48AM",Miley Cyrus,2023-04-23 17:59:05+00:00,neutral,0.0
1650197601302593536,FearlessRiOT,These Miley Cyrus Hits Re-Ranked By Personal Enjoyment Flowers) Party In The USA) See You Again) The,Miley Cyrus,2023-04-23 17:59:01+00:00,neutral,0.0
1650196731018067971,MariaGalea,I for one am glad Miley Cyruss incredible vocal talent is finally getting the recognition it deserves.,Miley Cyrus,2023-04-23 17:55:34+00:00,positive,0.4666666666666666
1650196537518043136,Mike_Alex_001,Forever and ever no more....... Midnight Sky. Miley Cyrus,Miley Cyrus,2023-04-23 17:54:48+00:00,negative,-0.25
1650196201164398592,SharpayGrande,So far the only good pop album released this year is Endless Summer Vacation by Miley Cyrus.,Miley Cyrus,2023-04-23 17:53:28+00:00,positive,0.16874999999999998
1650196142154559488,sam_kromphold,"ill keep saying this until everyone gets it, miley cyrus is THE rockstar of this generation",Miley Cyrus,2023-04-23 17:53:14+00:00,negative,-0.5
1650196101633302528,E_mmaa,Miley Cyrus - Island | Endless Summer Vacation (Backyard Sessions),Miley Cyrus,2023-04-23 17:53:04+00:00,negative,-0.125
1650195836721061893,stevieluvbot,that one picture of miley cyrus:,Miley Cyrus,2023-04-23 17:52:01+00:00,neutral,0.0
1650195304753266690,iLuvVisa,Miley Cyrus and Justin Bieber look like siblings fr,Miley Cyrus,2023-04-23 17:49:54+00:00,neutral,0.0
1650195109604909059,diwxon,Miley Cyrus - Endless Summer Vacation (Backyard Sessions) no TV Time,Miley Cyrus,2023-04-23 17:49:07+00:00,negative,-0.125
1650194846999519233,gagatoxica,a miley cyrus,Miley Cyrus,2023-04-23 17:48:05+00:00,neutral,0.0
1650194705454342144,_paigeloren,Miley Cyrus is a Disney legend like she ran shit in real life as herself and a fictional character like she ate,Miley Cyrus,2023-04-23 17:47:31+00:00,neutral,0.0
1650194405054349312,jxvroma,angels like you by miley cyrus,Miley Cyrus,2023-04-23 17:46:19+00:00,neutral,0.0
1650194271457116162,Top10Music,Endless Summer VacationPrice: $11.98,Miley Cyrus,2023-04-23 17:45:48+00:00,negative,-0.125
1650194193619337216,sparklesugglets,"Miley Cyrus winning a Grammy will be amazing, so deserved so like I hope this is true",Miley Cyrus,2023-04-23 17:45:29+00:00,positive,0.4833333333333334
1650194065709826051,JCBourdier,"Not only is he from Michigan, but he was born into a wealthy family. His ""poor Southern boy""",Miley Cyrus,2023-04-23 17:44:59+00:00,positive,0.024999999999999994
1650193839175397376,sophieology_,before the storm by the jonas brothers and miley cyrus is my favorite country song,Miley Cyrus,2023-04-23 17:44:05+00:00,positive,0.5
1650193790232154113,Triple4_Texas,Who yall got in a singing battle Miley Cyrus or Ariana Grande,Miley Cyrus,2023-04-23 17:43:53+00:00,neutral,0.0
1650193444487192580,valencire,The name MILEY CYRUS was made for the punk scene,Miley Cyrus,2023-04-23 17:42:30+00:00,neutral,0.0
1650192979766792195,n4tth5,Like Dua Lipa and Miley Cyrus put out an mv where they are all but having sex and this is the video t,Miley Cyrus,2023-04-23 17:40:40+00:00,neutral,0.0
1650192790989488131,ctryder,"Spurs have Spurred so much this Spursy season. They've Spurred all over the place, in the Spursiest of",Miley Cyrus,2023-04-23 17:39:55+00:00,positive,0.2
1650192623334830081,ttkalil,"don't call me angel by ariana grande, miley cyrus &amp; lana del rey",Miley Cyrus,2023-04-23 17:39:15+00:00,neutral,0.0
1650192518212993024,ohzane_,Been jamming tf out Miley Cyrus!,Miley Cyrus,2023-04-23 17:38:50+00:00,neutral,0.0
1650192080600195072,Jcs_Daniel,Truly. Since this hasn't been posted in this thread yet - this is one of my favourite Miley Cyrus,Miley Cyrus,2023-04-23 17:37:05+00:00,neutral,0.0
1650191853117927424,khalidauad,Miley Cyrus The Queen of Flowers (a thread),Miley Cyrus,2023-04-23 17:36:11+00:00,neutral,0.0
1650191625157750784,CrowderMerle,Whats Miley Cyrus new song I heard it last night something to do with jaded was a hot beat,Miley Cyrus,2023-04-23 17:35:17+00:00,positive,0.12878787878787878
1650190966173696000,KI_Alex326,Whoever said the Cyrus sisters are not good singers are truly on crack. Miley &amp; Noah are amazing!,Miley Cyrus,2023-04-23 17:32:40+00:00,positive,0.20000000000000007
1650190727148601347,fuckjohnmayer,Miley Cyrus is truly one of the most annoying artists. She is one of the best vocalists of our generation- shes go,Miley Cyrus,2023-04-23 17:31:43+00:00,positive,0.2333333333333333
1650190652271910915,j0eybotello,miley cyrus is one of the greatest vocalists of all time and doesnt get recognized for that enough,Miley Cyrus,2023-04-23 17:31:25+00:00,positive,0.5
1650189782717169667,mattheisterman,Miley Cyrus - Party In The U.S.A. (Official Video) via,Miley Cyrus,2023-04-23 17:27:57+00:00,neutral,0.0
1650189422925602817,its_Thabomaepa,Even Flowers by Miley Cyrus. The song is just mid.,Miley Cyrus,2023-04-23 17:26:32+00:00,neutral,0.0
1650188649172967426,_themonk___,Miley Cyrus is among the greats for sure!,Miley Cyrus,2023-04-23 17:23:27+00:00,positive,0.625
1650188497037213696,kpfcradio,Miley Cyrus - Party In the U.S.A.,Miley Cyrus,2023-04-23 17:22:51+00:00,neutral,0.0
1650188198499295239,melofknblonde,Beyonc vs Miley Cyrus,Miley Cyrus,2023-04-23 17:21:40+00:00,neutral,0.0
1650187888179511298,meggyzitaaa,angels like you by miley cyrus,Miley Cyrus,2023-04-23 17:20:26+00:00,neutral,0.0
1650187272883683328,ihateshortmen,miley cyrus got some bangers fr,Miley Cyrus,2023-04-23 17:17:59+00:00,neutral,0.0
1650187060051935233,ThatGuy_447,*turns off Miley Cyrus* .Who the fuck is Tom? .,Miley Cyrus,2023-04-23 17:17:08+00:00,negative,-0.4
1650186793793339395,Abynovella,Nicki hasn't won any?And Miley Cyrus sure has a chance next year with Flowers,Miley Cyrus,2023-04-23 17:16:05+00:00,positive,0.25
1650186366779785218,adikkaunyelaki,miley cyrus the best,Miley Cyrus,2023-04-23 17:14:23+00:00,positive,1.0
1650186102836166659,ddurk36518,"with UP Warriorz sponsor, Patanjali Ayurved, founded date. They specialize in herbal products. Delta with Mi",Miley Cyrus,2023-04-23 17:13:20+00:00,neutral,0.0
1650185544670887937,statsofminaj,"Creative Director, Nicki Minaj , is one of the women of Hot ListAlso on the list is Sza, Zenda",Miley Cyrus,2023-04-23 17:11:07+00:00,positive,0.375
1650185186166939648,nataleecamargo_,miley cyrus is such a goddess i cant,Miley Cyrus,2023-04-23 17:09:41+00:00,neutral,0.0
1650185160317362176,baebybug,"all I see in miley cyrus praise lmfao, if ANYONE is getting crucified, it's the later disney girls! hell, before so",Miley Cyrus,2023-04-23 17:09:35+00:00,neutral,0.0
1650184974622945283,ZoyahZamir,"Niall horan, harry styles, JLS, Ed Sheeran, SOF, Anne Marie, Rita Ora, Miley Cyrus, Megan Trainer, Justin Bieber and Mabel",Miley Cyrus,2023-04-23 17:08:51+00:00,neutral,0.0
1650184904972353539,carmikeall,"did people think miley ""when i look at you"" cyrus couldn't sing?",Miley Cyrus,2023-04-23 17:08:34+00:00,neutral,0.0
1650184680975605762,anactualwalnut,Miley Cyrus looks and sounds like a bartender at an American legion,Miley Cyrus,2023-04-23 17:07:41+00:00,neutral,0.0
1650184489417547778,imperfectwords_,"Im . Ive always adored P, but my music eras involved Justin Bieber and Miley Cyrus with a mix of legends in bet",Miley Cyrus,2023-04-23 17:06:55+00:00,neutral,0.0
1650184242989596674,wmaximoff95,JADED -MILEY CYRUS,Miley Cyrus,2023-04-23 17:05:57+00:00,neutral,0.0
1650184117688967170,NewMusicFrance,"Miley Cyrus - Flowers on New Music France, la % !",Miley Cyrus,2023-04-23 17:05:27+00:00,positive,0.17045454545454544
1650183999174631424,OnlyPianos,miley cyrus drop the grindcore track we know you're working on it,Miley Cyrus,2023-04-23 17:04:58+00:00,neutral,0.0
1650183672010514433,__Melanin,"Idc what nobody says, Miley Cyrus be sangin !!!",Miley Cyrus,2023-04-23 17:03:40+00:00,neutral,0.0
1650183403189223424,MileyCyrusMX_,Where is Miley Cyrus?,Miley Cyrus,2023-04-23 17:02:36+00:00,neutral,0.0
1650183258238251011,DHotwheelz,Stop hating Miley Cyrus is a legend,Miley Cyrus,2023-04-23 17:02:02+00:00,neutral,0.0
1650182808202248192,simon2307,"My Top artists: Miley Cyrus (4), Dry Cleaning (2), Surf Curse (2), Bluetrain (1) &amp; Comet Gain (1) via",Miley Cyrus,2023-04-23 17:00:15+00:00,positive,0.21666666666666667
1650182785406054400,RadioNovesei96,Now: Miley Cyrus - Wrecking Ball *ALL THE HITS!,Miley Cyrus,2023-04-23 17:00:09+00:00,neutral,0.0
1650182715407499265,pisauruces,i cant get over river by miley cyrus because to me the spirit of ashley o took over on that one track,Miley Cyrus,2023-04-23 16:59:52+00:00,neutral,0.0
1650182536423694344,PaulVergouwe,wanna see Miley Cyrus do this one.,Miley Cyrus,2023-04-23 16:59:10+00:00,neutral,0.0
1650182518564589574,Alain_Marche,Miley Cyrus - Wrecking Ball (Official Video) via,Miley Cyrus,2023-04-23 16:59:05+00:00,neutral,0.0
1650182423206821888,swagclub68,Miley Cyrus Coachella headliner,Miley Cyrus,2023-04-23 16:58:43+00:00,neutral,0.0
1650181261686710272,user82828282922,"Does anyone know what happened to Miley Cyrus's viral tweet that said: ""She's everything, he's just ken"" ??? I'm tr",Miley Cyrus,2023-04-23 16:54:06+00:00,neutral,0.0
1650180861134876677,KarlaBoyyer,I thought that was Vanessa Hudgens on the right and Miley Cyrus next to the girl from the left,Miley Cyrus,2023-04-23 16:52:30+00:00,positive,0.09523809523809523
1650180756277280769,kit_bramat,Why's Miley Cyrus Getting LINKED To Jeffery Epstein?! &amp; Did YOUR BANK Co... via,Miley Cyrus,2023-04-23 16:52:05+00:00,neutral,0.0
1650180491314708480,TheQuiiz,Answer: Miley Cyrus - Flowers. Top :1 Derek2 Clare3 Barry4 Jelle5 B,Miley Cyrus,2023-04-23 16:51:02+00:00,positive,0.5
1650180489855025152,muziekkwis,Het antwoord: Miley Cyrus - Flowers. Top :1 Derek2 Clare3 Barry4 Jelle5,Miley Cyrus,2023-04-23 16:51:02+00:00,positive,0.5
1650180323567706113,My305Radio,Miley Cyrus - Midnight SkyPlaying now on:,Miley Cyrus,2023-04-23 16:50:22+00:00,neutral,0.0
1650180292055801859,IamTheFawb,"This is the only thing I hear when she sings like this. ""It's me! Miley Cyrus!""",Miley Cyrus,2023-04-23 16:50:15+00:00,neutral,0.0
1650179477094436865,vieranRV,Who is Miley Cyrus,Miley Cyrus,2023-04-23 16:47:00+00:00,neutral,0.0
1650179301453570050,cassievega816,"no fr, Miley Cyrus and Lady Gaga are two of the most amazing, raw, talented vocalists of this modern era",Miley Cyrus,2023-04-23 16:46:18+00:00,positive,0.3538461538461538
1650178827216121860,rocketeman146,"Ya, theres an after credit with him, the big guy, theres a robot head whos actually",Miley Cyrus,2023-04-23 16:44:25+00:00,neutral,0.0
1650178672077225984,kelly4freedom,Why Miley Cyrus lookin like David Koresh lately?,Miley Cyrus,2023-04-23 16:43:48+00:00,negative,-0.3
1650178657481117699,moha64416563,I look at you by Miley Cyrus.,Miley Cyrus,2023-04-23 16:43:45+00:00,neutral,0.0
1650178454808145920,AAnavae,Butterflies Fly AwayByMiley CyrusCovered ByAnna-Anavae,Miley Cyrus,2023-04-23 16:42:57+00:00,positive,0.8
1650178157922713601,keithpena2,Two song sets from April th. . The Beatles . . Brooks &amp; Dunn . . Bad Company . . Miley Cyru,Miley Cyrus,2023-04-23 16:41:46+00:00,negative,-0.6999999999999998
1650178141938233348,DreamRadio619,Miley Cyrus - Flowers,Miley Cyrus,2023-04-23 16:41:42+00:00,neutral,0.0
1650178048833011715,awsmradio,ON AIR : Miley Cyrus - Flowers Find us on or our friendly Apps,Miley Cyrus,2023-04-23 16:41:20+00:00,positive,0.375
1650177940158664710,ShaSupension,That Slide Away performance Miley Cyrus did at the VMAs was so teaaaaaaaaaaaaaaaa,Miley Cyrus,2023-04-23 16:40:54+00:00,neutral,0.0
1650177860227805186,_Nightsmoke,Miley Cyrus voice is top fucking tier just know that,Miley Cyrus,2023-04-23 16:40:35+00:00,negative,-0.04999999999999999
1650177412611690496,GagaUnderKinney,"Wait, do people really question if Miley Cyrus can SING?! That is crazy!",Miley Cyrus,2023-04-23 16:38:48+00:00,negative,-0.25
1650176989586653185,ShaSupension,Miley Cyrus praise makes me happyam I turning into ?,Miley Cyrus,2023-04-23 16:37:07+00:00,neutral,0.0
1650176060103839745,OE3,":33: ""Flowers"" von Miley Cyrus",Miley Cyrus,2023-04-23 16:33:26+00:00,neutral,0.0
1650175528333193216,aishhchibal,Help bit nchuf miley cyrus wla nhma9,Miley Cyrus,2023-04-23 16:31:19+00:00,neutral,0.0
1650175257053896704,keithpena2,Two song sets from April th. . The Beatles . . Bloody Pentagram . . The Beatles . . Exorcist Hip,Miley Cyrus,2023-04-23 16:30:14+00:00,negative,-0.8
1650175213131251716,trackify_fr,Top France Spotify - /04/20231. PLK - Demain2. Miley Cyrus - Flowers3. SDM - Bolide allemand4. Hamza -,Miley Cyrus,2023-04-23 16:30:04+00:00,positive,0.5
1650174629963505665,GovinderAaron,Me when Miley Cyrus exists,Miley Cyrus,2023-04-23 16:27:45+00:00,neutral,0.0
1650174494663647232,swamptrees,I'm glad miley Cyrus is getting some more appreciation for her vocals. Shawty can sing fr,Miley Cyrus,2023-04-23 16:27:12+00:00,positive,0.5
1650173867984396288,JebraFaushay,Miley Cyrus needs to redo her song immediately.,Miley Cyrus,2023-04-23 16:24:43+00:00,neutral,0.0
1650173359211139072,sinaedenise,Will always love me some Miley Cyrus,Miley Cyrus,2023-04-23 16:22:42+00:00,positive,0.5
1650173335118946305,asacc101,"Adele, Ariana Grande, Miley Cyrus, Beyonc (again), Taylor Swift, Dua Lipa, Meg Thee Stallion, Do",Miley Cyrus,2023-04-23 16:22:36+00:00,neutral,0.0
1650172631067537409,_notquite_,"Stay out of black folks business forever, you are NOT Miley Cyrus",Miley Cyrus,2023-04-23 16:19:48+00:00,negative,-0.16666666666666666
1650172585672593408,Dennis5Hill,"Well, the Billboard Hot is the industry standard for compiling music sales. However,",Miley Cyrus,2023-04-23 16:19:37+00:00,positive,0.125
1650171596949078016,AL50287863,Fan Throws Bra at Miley Cyrus on Stage and She Put it on. ://,Miley Cyrus,2023-04-23 16:15:42+00:00,neutral,0.0
1650171122808414208,_tessbaby,OH the only time i can think of is when miley cyrus and her dad rode in one and she didnt wear a seat b,Miley Cyrus,2023-04-23 16:13:49+00:00,neutral,0.0
1650169867029344256,marrobison,Miley Cyrus - Flowers,Miley Cyrus,2023-04-23 16:08:49+00:00,neutral,0.0
1650169797588426754,lachicacorey,"If you haven't heard Miley Cyrus ""Island"", I highly recommend that you do",Miley Cyrus,2023-04-23 16:08:33+00:00,positive,0.16
1650169327474163712,sunflowerkwang,I got obsessed with like two Secret and Kara songs and they were legitimately the only songs that scratched the itc,Miley Cyrus,2023-04-23 16:06:40+00:00,negative,-0.3
1650169287141621766,arizonabaez,You - Miley Cyrus,Miley Cyrus,2023-04-23 16:06:31+00:00,neutral,0.0
1650169197815627779,basicallybryn0,Miley Cyrus has always been cold,Miley Cyrus,2023-04-23 16:06:10+00:00,negative,-0.6
1650169111123558401,grxndesenigma,not a SINGLE note was flat or out of tune in this whole video oh miley cyrus the woman that you AREEEEE,Miley Cyrus,2023-04-23 16:05:49+00:00,positive,0.07023809523809524
1650168522830479362,rcast2001,Everytime I see Miley Cyrus I think of this performance. How they turned her mic down but she is HITTING those note,Miley Cyrus,2023-04-23 16:03:29+00:00,negative,-0.15555555555555559
1650168470946951175,CrapZap,Liked on YouTube: Why's Miley Cyrus Getting LINKED To Jeffery Epstein?! &amp; Did YOUR BANK Cover Up His Crimes!?,Miley Cyrus,2023-04-23 16:03:16+00:00,positive,0.9375
1650168168139087875,PostMusicBand,how fucking stupid were kids in the s that they didnt know hannah montana was miley cyrus in a blonde wig. its no,Miley Cyrus,2023-04-23 16:02:04+00:00,negative,-0.39999999999999997
1650168152418918401,LizRockstdy,Miley Cyrus - Flowers (Backyard Sessions),Miley Cyrus,2023-04-23 16:02:00+00:00,neutral,0.0
1650167938001911808,fireinmyIungs,miley cyrus should be making rock music instead of radio pop like flowers,Miley Cyrus,2023-04-23 16:01:09+00:00,neutral,0.0
1650167656320737282,mileysgroove,miley cyrus have some mercy,Miley Cyrus,2023-04-23 16:00:02+00:00,neutral,0.0
1650167651287678976,Top50Clean,"Top USA CLEAN : Eslabon Armado, Peso Pluma (3 days) Grupo Frontera, Bad Bunny Morgan Wallen4 The Wee",Miley Cyrus,2023-04-23 16:00:01+00:00,positive,0.055555555555555615
1650167646380490754,SheasBFLO,"One of the influences for Anne Boleyns song and costume was Miley Cyrus! Notice the choker she is wearing, signify",Miley Cyrus,2023-04-23 16:00:00+00:00,neutral,0.0
1650167052815007753,falling_4_tommo,"Niall Horan, Harry Styles, Miley Cyrus, Maisie Peters, Ed sheeran, Anne-Marie PRAYING",Miley Cyrus,2023-04-23 15:57:38+00:00,neutral,0.0
1650167027728887815,SlntMusicBot,Now Playing at : Miley Cyrus - River,Miley Cyrus,2023-04-23 15:57:32+00:00,neutral,0.0
1650166536080969731,orphankicker13,Idk like when they look back at us in like i want to be seen as a renaissance-esque figure. I want to be up th,Miley Cyrus,2023-04-23 15:55:35+00:00,neutral,0.0
1650166154109886464,Eastfist,"It's like how Miley Cyrus or Scarlett Johanssen put out really explicit shit out here, intentionally, full frontal",Miley Cyrus,2023-04-23 15:54:04+00:00,positive,0.11666666666666665
1650165945417990145,Xavier_OrevaX,Na to drag Miley Cyrus leave dat jangolover make OBO Pass am,Miley Cyrus,2023-04-23 15:53:14+00:00,negative,-0.1
1650165789536780290,ashkeshti,Miley Cyruss voice just does something to me,Miley Cyrus,2023-04-23 15:52:37+00:00,neutral,0.0
1650164621674786818,Mr22thereal22,Miley Cyrus - Party In The U.S.A (Lyrics),Miley Cyrus,2023-04-23 15:47:59+00:00,neutral,0.0
1650164280052809729,MileyUpdates,miley cyrus singing while running in a treadmill,Miley Cyrus,2023-04-23 15:46:37+00:00,neutral,0.0
1650164265238802432,mother_bust,Really nice !!!! -- - Miley Cyrus - Flowers via,Miley Cyrus,2023-04-23 15:46:34+00:00,positive,1.0
1650164190181486592,plasticmileyz,spotify update angels like you - (+16) [2020]BARREIRA alone - (-109) [SEGUNDO DIA] bo,Miley Cyrus,2023-04-23 15:46:16+00:00,neutral,0.0
1650164189258829824,TonyFrancis1775,Flowers / Miley Cyrus,Miley Cyrus,2023-04-23 15:46:15+00:00,neutral,0.0
1650163941555724290,milesholy,"miley cyrus has always been a VOCALIST, here she is singing these four walls at in",Miley Cyrus,2023-04-23 15:45:16+00:00,neutral,0.0
1650163729227476993,maryannogburn,what a bitch would do to have Miley cyrus destroy all aspects of my life,Miley Cyrus,2023-04-23 15:44:26+00:00,negative,-0.2
1650163553268117506,milesholy,"miley cyrus has always been a VOCALIST, here she is singing these four walls at in",Miley Cyrus,2023-04-23 15:43:44+00:00,neutral,0.0
1650162936151785474,TheDudeGuy22,I bet you dont know that Hannah Montana and Miley Cyrus are the same person,Miley Cyrus,2023-04-23 15:41:17+00:00,neutral,0.0
1650162390196158464,_caramelfrap,Miley Cyrus - we cant stop just came on Apple Music and that used to be my shit fr lmao,Miley Cyrus,2023-04-23 15:39:07+00:00,positive,0.19999999999999998
1650161822454931456,GTFORadioCa,Flowers by Miley Cyrus,Miley Cyrus,2023-04-23 15:36:51+00:00,neutral,0.0
1650161290084761600,twinklemileyc,"as a child, all my personality was based on this miley cyrus",Miley Cyrus,2023-04-23 15:34:44+00:00,neutral,0.0
1650161079756963841,ergojessica,This is and always has been a Miley Cyrus stan account,Miley Cyrus,2023-04-23 15:33:54+00:00,neutral,0.0
1650160354326880269,scenedoII,no like im trying to MOSH to miley cyrus..,Miley Cyrus,2023-04-23 15:31:01+00:00,neutral,0.0
1650160221371658240,nadia_boheme,Miley Cyrus Endless summer vacation Backyard sessions,Miley Cyrus,2023-04-23 15:30:29+00:00,negative,-0.125
1650160146264276993,Top100Clean,Top Canada CLEAN : Morgan Wallen (13 days) Luke Combs Drake4 Miley Cyrus David Kushner,Miley Cyrus,2023-04-23 15:30:12+00:00,positive,0.43333333333333335
1650160101959909377,Top50Clean,"Top Canada CLEAN : Morgan Wallen (10 days) The Weeknd, Future David Kushner Miley Cyrus",Miley Cyrus,2023-04-23 15:30:01+00:00,positive,0.2888888888888889
1650159875769368576,jsbalek,I do this when Im really intensely in the zone on something. Listened to the Miley Cyrus,Miley Cyrus,2023-04-23 15:29:07+00:00,positive,0.2
